=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:30:33: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgCwBo7gJ6zgRgL4vAAxIDM4KE08A7AHQCseqypAukgFBhSZZb34Z4AWgI0AHFQb5kCMnAo8aBRuGQAmcG04L4xAZhE0AnEamoiG8t3i58RWVq6U4ANn3DRYsSqJ05OuGJ6FWQ-RwCsBH5UQThDCTNVJCw5JIJNDicedzjRE0SidLtkjO1rRBzDYm98LBJ-ctpEunrw8qwglpiDT0kVFo022MN8-ABjTHAAYgBDOfnwFT0i+XK1ccmpse2dxdqkS1XnW1Q62StnOmD8FvOjzCiiVAn4afmFlSokdLbnN26POIxBtXlsdts9qckH4LphOv1oaUsjYol10D1xH0biUrC9ULN3jNIeAWj9MhFKnlTCo6isIHjpuCITSSr8HpSaNUVOtSLDqNdUG5WOTynoAblMdyDg1jlK7gErok3PL2koVG5BiK-hyvFKYfddALwG4wlrsuL4l9nptCUSpXTwAyweDiesUnzsHwlTjVk7bcS3GSys5URyOiD8VQo9HiXpeQbXEavsKygAnHho1Mh6LgVOxIw0OoWq7KfB6Bwi9O6J65y40ZCoPOYAti8ojSpXVsAC0UiT0prTBmINazPD4RfKnkqUWBqB7NiTiLaVbiWEzx3WjfzhfwzkMBE36OEUSxqC+DhYQA
13:30:36: [INFO] Diode info: [ElementInfo(annotation_format='D{}', position_option=<PositionOption.CUSTOM: 'Custom'>, position=ElementPosition(x=5.08, y=4.0, orientation=90.0, side=<Side.BACK: 'Back'>), template_path='', start_index=-1)]
13:30:36: [INFO] Placing additional elements for SW44
13:30:36: [INFO] Placing additional elements for SW43
13:30:36: [INFO] Placing additional elements for SW42
13:30:36: [INFO] Placing additional elements for SW41
13:30:36: [INFO] Placing additional elements for SW40
13:30:36: [INFO] Placing additional elements for SW39
13:30:36: [INFO] Placing additional elements for SW38
13:30:36: [INFO] Placing additional elements for SW37
13:30:36: [INFO] Placing additional elements for SW36
13:30:36: [INFO] Placing additional elements for SW35
13:30:36: [INFO] Placing additional elements for SW34
13:30:36: [INFO] Placing additional elements for SW33
13:30:36: [INFO] Placing additional elements for SW32
13:30:36: [INFO] Placing additional elements for SW31
13:30:36: [INFO] Placing additional elements for SW30
13:30:36: [INFO] Placing additional elements for SW29
13:30:36: [INFO] Placing additional elements for SW28
13:30:36: [INFO] Placing additional elements for SW27
13:30:36: [INFO] Placing additional elements for SW26
13:30:36: [INFO] Placing additional elements for SW25
13:30:36: [INFO] Placing additional elements for SW24
13:30:36: [INFO] Placing additional elements for SW23
13:30:36: [INFO] Placing additional elements for SW22
13:30:36: [INFO] Placing additional elements for SW21
13:30:36: [INFO] Placing additional elements for SW20
13:30:36: [INFO] Placing additional elements for SW19
13:30:36: [INFO] Placing additional elements for SW18
13:30:36: [INFO] Placing additional elements for SW17
13:30:36: [INFO] Placing additional elements for SW16
13:30:36: [INFO] Placing additional elements for SW15
13:30:36: [INFO] Placing additional elements for SW14
13:30:36: [INFO] Placing additional elements for SW13
13:30:36: [INFO] Placing additional elements for SW12
13:30:36: [INFO] Placing additional elements for SW11
13:30:36: [INFO] Placing additional elements for SW10
13:30:36: [INFO] Placing additional elements for SW9
13:30:36: [INFO] Placing additional elements for SW8
13:30:36: [INFO] Placing additional elements for SW7
13:30:36: [INFO] Placing additional elements for SW6
13:30:36: [INFO] Placing additional elements for SW5
13:30:36: [INFO] Placing additional elements for SW4
13:30:36: [INFO] Placing additional elements for SW3
13:30:36: [INFO] Placing additional elements for SW2
13:30:36: [INFO] Placing additional elements for SW1
13:30:36: [INFO] Routing SW44 with D44
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW44:2' at (222560574, 120872066) with pad 'D44:2' at (228600278, 126253140) using coordinate system rotated by 330.0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(222560574, 120872066), (225130571, 125323434)]
13:30:36: [INFO] Adding track segment (B.Cu): [(225130571, 125323434), (228600278, 126253140)]
13:30:36: [INFO] Routing SW43 with D43
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW43:2' at (246191440, 115795285) with pad 'D43:2' at (250632621, 122556195) using coordinate system rotated by 345.0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(246191440, 115795285), (247521769, 120760143)]
13:30:36: [INFO] Adding track segment (B.Cu): [(247521769, 120760143), (250632621, 122556195)]
13:30:36: [INFO] Routing SW42 with D42
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW42:2' at (269240000, 113982500) with pad 'D42:2' at (271780000, 121662500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(269240000, 113982500), (269240000, 119122500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(269240000, 119122500), (271780000, 121662500)]
13:30:36: [INFO] Routing SW41 with D41
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW41:2' at (354965000, 73596500) with pad 'D41:2' at (357505000, 81276500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(354965000, 73596500), (354965000, 78736500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(354965000, 78736500), (357505000, 81276500)]
13:30:36: [INFO] Routing SW40 with D40
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW40:2' at (240665000, 94932500) with pad 'D40:2' at (243205000, 102612500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 94932500), (240665000, 100072500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 100072500), (243205000, 102612500)]
13:30:36: [INFO] Routing SW39 with D39
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW39:2' at (259715000, 92646500) with pad 'D39:2' at (262255000, 100326500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 92646500), (259715000, 97786500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 97786500), (262255000, 100326500)]
13:30:36: [INFO] Routing SW38 with D38
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW38:2' at (278765000, 90170000) with pad 'D38:2' at (281305000, 97850000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 90170000), (278765000, 95310000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 95310000), (281305000, 97850000)]
13:30:36: [INFO] Routing SW37 with D37
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW37:2' at (297815000, 92646500) with pad 'D37:2' at (300355000, 100326500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 92646500), (297815000, 97786500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 97786500), (300355000, 100326500)]
13:30:36: [INFO] Routing SW36 with D36
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW36:2' at (316865000, 97409000) with pad 'D36:2' at (319405000, 105089000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 97409000), (316865000, 102549000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 102549000), (319405000, 105089000)]
13:30:36: [INFO] Routing SW35 with D35
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW35:2' at (335915000, 97409000) with pad 'D35:2' at (338455000, 105089000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 97409000), (335915000, 102549000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 102549000), (338455000, 105089000)]
13:30:36: [INFO] Routing SW34 with D34
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW34:2' at (240665000, 75882500) with pad 'D34:2' at (243205000, 83562500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 75882500), (240665000, 81022500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 81022500), (243205000, 83562500)]
13:30:36: [INFO] Routing SW33 with D33
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW33:2' at (259715000, 73596500) with pad 'D33:2' at (262255000, 81276500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 73596500), (259715000, 78736500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 78736500), (262255000, 81276500)]
13:30:36: [INFO] Routing SW32 with D32
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW32:2' at (278765000, 71120000) with pad 'D32:2' at (281305000, 78800000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 71120000), (278765000, 76260000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 76260000), (281305000, 78800000)]
13:30:36: [INFO] Routing SW31 with D31
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW31:2' at (297815000, 73501250) with pad 'D31:2' at (300355000, 81181250) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 73501250), (297815000, 78641250)]
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 78641250), (300355000, 81181250)]
13:30:36: [INFO] Routing SW30 with D30
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW30:2' at (316865000, 78263750) with pad 'D30:2' at (319405000, 85943750) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 78263750), (316865000, 83403750)]
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 83403750), (319405000, 85943750)]
13:30:36: [INFO] Routing SW29 with D29
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW29:2' at (335915000, 78263750) with pad 'D29:2' at (338455000, 85943750) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 78263750), (335915000, 83403750)]
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 83403750), (338455000, 85943750)]
13:30:36: [INFO] Routing SW28 with D28
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW28:2' at (240665000, 56832500) with pad 'D28:2' at (243205000, 64512500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 56832500), (240665000, 61972500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(240665000, 61972500), (243205000, 64512500)]
13:30:36: [INFO] Routing SW27 with D27
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW27:2' at (259715000, 54451250) with pad 'D27:2' at (262255000, 62131250) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 54451250), (259715000, 59591250)]
13:30:36: [INFO] Adding track segment (B.Cu): [(259715000, 59591250), (262255000, 62131250)]
13:30:36: [INFO] Routing SW26 with D26
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW26:2' at (278765000, 52070000) with pad 'D26:2' at (281305000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 52070000), (278765000, 57210000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(278765000, 57210000), (281305000, 59750000)]
13:30:36: [INFO] Routing SW25 with D25
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW25:2' at (297815000, 54451250) with pad 'D25:2' at (300355000, 62131250) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 54451250), (297815000, 59591250)]
13:30:36: [INFO] Adding track segment (B.Cu): [(297815000, 59591250), (300355000, 62131250)]
13:30:36: [INFO] Routing SW24 with D24
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW24:2' at (316865000, 59213750) with pad 'D24:2' at (319405000, 66893750) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 59213750), (316865000, 64353750)]
13:30:36: [INFO] Adding track segment (B.Cu): [(316865000, 64353750), (319405000, 66893750)]
13:30:36: [INFO] Routing SW23 with D23
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW23:2' at (335915000, 59213750) with pad 'D23:2' at (338455000, 66893750) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 59213750), (335915000, 64353750)]
13:30:36: [INFO] Adding track segment (B.Cu): [(335915000, 64353750), (338455000, 66893750)]
13:30:36: [INFO] Routing SW22 with D22
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW22:2' at (172924341, 123735674) with pad 'D22:2' at (171284045, 131656748) using coordinate system rotated by 30.0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(172924341, 123735674), (170354341, 128187043)]
13:30:36: [INFO] Adding track segment (B.Cu): [(170354341, 128187043), (171284045, 131656748)]
13:30:36: [INFO] Routing SW21 with D21
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW21:2' at (149455958, 117341757) with pad 'D21:2' at (149921680, 125417468) using coordinate system rotated by 15.0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(149455958, 117341757), (148125627, 122306615)]
13:30:36: [INFO] Adding track segment (B.Cu): [(148125627, 122306615), (149921680, 125417468)]
13:30:36: [INFO] Routing SW20 with D20
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW20:2' at (126365000, 113982500) with pad 'D20:2' at (128905000, 121662500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(126365000, 113982500), (126365000, 119122500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(126365000, 119122500), (128905000, 121662500)]
13:30:36: [INFO] Routing SW19 with D19
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW19:2' at (40640000, 73596500) with pad 'D19:2' at (43180000, 81276500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(40640000, 73596500), (40640000, 78736500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(40640000, 78736500), (43180000, 81276500)]
13:30:36: [INFO] Routing SW18 with D18
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW18:2' at (154940000, 94932500) with pad 'D18:2' at (157480000, 102612500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(154940000, 94932500), (154940000, 100072500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(154940000, 100072500), (157480000, 102612500)]
13:30:36: [INFO] Routing SW17 with D17
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW17:2' at (135890000, 92646500) with pad 'D17:2' at (138430000, 100326500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(135890000, 92646500), (135890000, 97786500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(135890000, 97786500), (138430000, 100326500)]
13:30:36: [INFO] Routing SW16 with D16
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW16:2' at (116840000, 90170000) with pad 'D16:2' at (119380000, 97850000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(116840000, 90170000), (116840000, 95310000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(116840000, 95310000), (119380000, 97850000)]
13:30:36: [INFO] Routing SW15 with D15
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW15:2' at (97790000, 92646500) with pad 'D15:2' at (100330000, 100326500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(97790000, 92646500), (97790000, 97786500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(97790000, 97786500), (100330000, 100326500)]
13:30:36: [INFO] Routing SW14 with D14
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW14:2' at (78740000, 97409000) with pad 'D14:2' at (81280000, 105089000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(78740000, 97409000), (78740000, 102549000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(78740000, 102549000), (81280000, 105089000)]
13:30:36: [INFO] Routing SW13 with D13
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW13:2' at (59690000, 97409000) with pad 'D13:2' at (62230000, 105089000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(59690000, 97409000), (59690000, 102549000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(59690000, 102549000), (62230000, 105089000)]
13:30:36: [INFO] Routing SW12 with D12
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW12:2' at (154940000, 75882500) with pad 'D12:2' at (157480000, 83562500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(154940000, 75882500), (154940000, 81022500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(154940000, 81022500), (157480000, 83562500)]
13:30:36: [INFO] Routing SW11 with D11
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW11:2' at (135890000, 73596500) with pad 'D11:2' at (138430000, 81276500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(135890000, 73596500), (135890000, 78736500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(135890000, 78736500), (138430000, 81276500)]
13:30:36: [INFO] Routing SW10 with D10
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW10:2' at (116840000, 71120000) with pad 'D10:2' at (119380000, 78800000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(116840000, 71120000), (116840000, 76260000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(116840000, 76260000), (119380000, 78800000)]
13:30:36: [INFO] Routing SW9 with D9
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW9:2' at (97790000, 73596500) with pad 'D9:2' at (100330000, 81276500) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(97790000, 73596500), (97790000, 78736500)]
13:30:36: [INFO] Adding track segment (B.Cu): [(97790000, 78736500), (100330000, 81276500)]
13:30:36: [INFO] Routing SW8 with D8
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW8:2' at (78740000, 78359000) with pad 'D8:2' at (81280000, 86039000) using coordinate system rotated by 0 degree(s)
13:30:36: [INFO] Adding track segment (B.Cu): [(78740000, 78359000), (78740000, 83499000)]
13:30:36: [INFO] Adding track segment (B.Cu): [(78740000, 83499000), (81280000, 86039000)]
13:30:36: [INFO] Routing SW7 with D7
13:30:36: [INFO] Using internal autorouter method
13:30:36: [INFO] Routing pad 'SW7:2' at (59690000, 78359000) with pad 'D7:2' at (62230000, 86039000) using coordinate system rotated by 0 degree(s)
13:30:37: [INFO] Adding track segment (B.Cu): [(59690000, 78359000), (59690000, 83499000)]
13:30:37: [INFO] Adding track segment (B.Cu): [(59690000, 83499000), (62230000, 86039000)]
13:30:37: [INFO] Routing SW6 with D6
13:30:37: [INFO] Using internal autorouter method
13:30:37: [INFO] Routing pad 'SW6:2' at (154940000, 56832500) with pad 'D6:2' at (157480000, 64512500) using coordinate system rotated by 0 degree(s)
