=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:30:02: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NobwRAdghgtgpmAXAAjAOQPIAUBsAGMAXwBoAoUMADyWQEYBmY1AYxrAGIovuwmwB3GgCYSqPMQYAdCNOnjaYALpkKATxp4AdEICsfVig4B2E6aJ9xBJuAOp2zB4-NiJvF0Ldhx9T+IAsvsQ6gTiBRoEAHIEAnIG0Vi60ChYSHilSMpmWbjZsnNxczmB+EvSyWcQEyuTggii0mjqiYLSVOWC2HI5Oza3JqK1pA8Q+fK0BY0GeraGT4ZNRk7GT8dMS-S2p7XV0jb2lSiq5hvkFnjsNRk18Qm3WHXndDkW3G7dDYLejqLcTP1M3Yizf7zf6Lf7Lf6rQFJdqddimMx8HZCbTXKEeaoUeEFQrI4Ro5qMBLHOxPVhE1x8RgfRjfMCMP4MgGoRjA5mg5ng5mQ5nQ5Ckji4qDnGiXdF82jlaStBJ8sqZGV3AVUDRo-EoVFXSm0ITSiB9Q41ARivZ8Ep4fW3OUlKWKiDW7amiUlPX2x33Hb0ZolPxW5XFIH+kkmlDe83ECLBp31M2oW2W90B2128oelUXOOB3XRrG1Z0+yr+ja24sx3Yu4hutNUlXwxEmUUoIyFnBl+443FNiuF+Lt+Prfv52OVnNJhSKRRAA
13:30:04: [INFO] Add D21 footprint
13:30:04: [INFO] Add SW22 footprint
13:30:04: [INFO] Add D22 footprint
13:30:04: [INFO] Add SW23 footprint
13:30:04: [INFO] Add D23 footprint
13:30:04: [INFO] Add SW24 footprint
13:30:04: [INFO] Add D24 footprint
13:30:04: [INFO] Add SW25 footprint
13:30:04: [INFO] Add D25 footprint
13:30:04: [INFO] Add SW26 footprint
13:30:04: [INFO] Add D26 footprint
13:30:04: [INFO] Add SW27 footprint
13:30:04: [INFO] Add D27 footprint
13:30:04: [INFO] Add SW28 footprint
13:30:04: [INFO] Add D28 footprint
13:30:04: [INFO] Add SW29 footprint
13:30:04: [INFO] Add D29 footprint
13:30:04: [INFO] Add SW30 footprint
13:30:05: [INFO] Add D30 footprint
13:30:05: [INFO] Add SW31 footprint
13:30:05: [INFO] Add D31 footprint
13:30:05: [INFO] Add SW32 footprint
13:30:05: [INFO] Add D32 footprint
13:30:05: [INFO] Add SW33 footprint
13:30:05: [INFO] Add D33 footprint
13:30:05: [INFO] Add SW34 footprint
13:30:05: [INFO] Add D34 footprint
13:30:05: [INFO] Add SW35 footprint
13:30:05: [INFO] Add D35 footprint
13:30:05: [INFO] Add SW36 footprint
13:30:05: [INFO] Add D36 footprint
13:30:05: [INFO] Add SW37 footprint
13:30:05: [INFO] Add D37 footprint
13:30:05: [INFO] Add SW38 footprint
13:30:05: [INFO] Add D38 footprint
13:30:05: [INFO] Add SW39 footprint
13:30:05: [INFO] Add D39 footprint
13:30:05: [INFO] Add SW40 footprint
13:30:05: [INFO] Add D40 footprint
13:30:05: [INFO] Add SW41 footprint
13:30:05: [INFO] Add D41 footprint
13:30:05: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:30:05: [INFO] Add ST41 footprint
13:30:05: [INFO] Add SW42 footprint
13:30:05: [INFO] Add D42 footprint
13:30:05: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:30:05: [INFO] Add ST42 footprint
13:30:05: [INFO] Add SW43 footprint
13:30:05: [INFO] Add D43 footprint
13:30:05: [INFO] Add SW44 footprint
13:30:05: [INFO] Add D44 footprint
13:30:05: [INFO] Add SW45 footprint
13:30:05: [INFO] Add D45 footprint
13:30:05: [INFO] Add SW46 footprint
13:30:06: [INFO] Add D46 footprint
13:30:06: [INFO] Add SW47 footprint
13:30:06: [INFO] Add D47 footprint
13:30:06: [INFO] Add SW48 footprint
13:30:06: [INFO] Add D48 footprint
13:30:06: [INFO] Add SW49 footprint
13:30:06: [INFO] Add D49 footprint
13:30:06: [INFO] Add SW50 footprint
13:30:06: [INFO] Add D50 footprint
13:30:06: [INFO] Add SW51 footprint
13:30:06: [INFO] Add D51 footprint
13:30:06: [INFO] Add SW52 footprint
13:30:06: [INFO] Add D52 footprint
13:30:06: [INFO] Add SW53 footprint
13:30:06: [INFO] Add D53 footprint
13:30:06: [INFO] Add SW54 footprint
13:30:06: [INFO] Add D54 footprint
13:30:06: [WARNING] No stabilizer footprint for width 2.75u, using 2u as fallback
13:30:06: [INFO] Add ST54 footprint
13:30:06: [INFO] Add SW55 footprint
13:30:06: [INFO] Add D55 footprint
13:30:06: [INFO] Add SW56 footprint
13:30:06: [INFO] Add D56 footprint
13:30:06: [INFO] Add SW57 footprint
13:30:06: [INFO] Add D57 footprint
13:30:06: [INFO] Add SW58 footprint
13:30:06: [INFO] Add D58 footprint
13:30:06: [INFO] Add SW59 footprint
13:30:06: [INFO] Add D59 footprint
13:30:06: [INFO] Add ST59 footprint
13:30:06: [INFO] Add SW60 footprint
13:30:06: [INFO] Add D60 footprint
13:30:06: [INFO] Add SW61 footprint
13:30:06: [INFO] Add D61 footprint
13:30:06: [INFO] Add ST61 footprint
13:30:06: [INFO] Add SW62 footprint
13:30:06: [INFO] Add D62 footprint
13:30:07: [INFO] Add SW63 footprint
13:30:07: [INFO] Add D63 footprint
13:30:07: [INFO] Add SW64 footprint
13:30:07: [INFO] Add D64 footprint
13:30:07: [INFO] Add SW65 footprint
13:30:07: [INFO] Add D65 footprint
13:30:07: [INFO] Detected layout convertible to matrix annotated keyboard
13:30:07: [INFO] Using key 1U distance: (19.05, 19.05) mm
13:30:07: [INFO] Layout offset: (28575000, 23812500)
13:30:07: [INFO] Diode info: [ElementInfo(annotation_format='D{}', position_option=<PositionOption.CUSTOM: 'Custom'>, position=ElementPosition(x=5.08, y=4.0, orientation=90.0, side=<Side.BACK: 'Back'>), template_path='', start_index=-1)]
13:30:07: [INFO] Placing additional elements for SW65
13:30:07: [INFO] Placing additional elements for SW64
13:30:07: [INFO] Placing additional elements for SW63
13:30:07: [INFO] Placing additional elements for SW62
13:30:07: [INFO] Placing additional elements for SW61
13:30:07: [INFO] Placing additional elements for SW60
13:30:07: [INFO] Placing additional elements for SW59
13:30:07: [INFO] Placing additional elements for SW58
13:30:07: [INFO] Placing additional elements for SW57
13:30:07: [INFO] Placing additional elements for SW56
13:30:07: [INFO] Placing additional elements for SW55
13:30:07: [INFO] Placing additional elements for SW54
13:30:07: [INFO] Placing additional elements for SW53
13:30:07: [INFO] Placing additional elements for SW52
13:30:07: [INFO] Placing additional elements for SW51
13:30:07: [INFO] Placing additional elements for SW50
13:30:07: [INFO] Placing additional elements for SW49
13:30:07: [INFO] Placing additional elements for SW48
13:30:07: [INFO] Placing additional elements for SW47
13:30:07: [INFO] Placing additional elements for SW46
13:30:07: [INFO] Placing additional elements for SW45
13:30:07: [INFO] Placing additional elements for SW44
13:30:07: [INFO] Placing additional elements for SW43
13:30:07: [INFO] Placing additional elements for SW42
13:30:07: [INFO] Placing additional elements for SW41
13:30:07: [INFO] Placing additional elements for SW40
13:30:07: [INFO] Placing additional elements for SW39
13:30:07: [INFO] Placing additional elements for SW38
13:30:07: [INFO] Placing additional elements for SW37
13:30:07: [INFO] Placing additional elements for SW36
13:30:07: [INFO] Placing additional elements for SW35
13:30:07: [INFO] Placing additional elements for SW34
13:30:07: [INFO] Placing additional elements for SW33
13:30:07: [INFO] Placing additional elements for SW32
13:30:07: [INFO] Placing additional elements for SW31
13:30:07: [INFO] Placing additional elements for SW30
13:30:07: [INFO] Placing additional elements for SW29
13:30:07: [INFO] Placing additional elements for SW28
13:30:07: [INFO] Placing additional elements for SW27
13:30:07: [INFO] Placing additional elements for SW26
13:30:07: [INFO] Placing additional elements for SW25
13:30:07: [INFO] Placing additional elements for SW24
13:30:07: [INFO] Placing additional elements for SW23
13:30:07: [INFO] Placing additional elements for SW22
13:30:07: [INFO] Placing additional elements for SW21
13:30:07: [INFO] Placing additional elements for SW20
13:30:07: [INFO] Placing additional elements for SW19
13:30:07: [INFO] Placing additional elements for SW18
13:30:07: [INFO] Placing additional elements for SW17
13:30:07: [INFO] Placing additional elements for SW16
13:30:07: [INFO] Placing additional elements for SW15
13:30:07: [INFO] Placing additional elements for SW14a
13:30:07: [INFO] Placing additional elements for SW14
13:30:07: [INFO] Placing additional elements for SW13
13:30:07: [INFO] Placing additional elements for SW12
13:30:07: [INFO] Placing additional elements for SW11
13:30:07: [INFO] Placing additional elements for SW10
13:30:07: [INFO] Placing additional elements for SW9
13:30:07: [INFO] Placing additional elements for SW8
13:30:07: [INFO] Placing additional elements for SW7
13:30:07: [INFO] Placing additional elements for SW6
13:30:07: [INFO] Placing additional elements for SW5
13:30:07: [INFO] Placing additional elements for SW4
13:30:07: [INFO] Placing additional elements for SW3
13:30:07: [INFO] Placing additional elements for SW2
13:30:07: [INFO] Placing additional elements for SW1
13:30:07: [INFO] Routing SW65 with D65
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW65:2' at (307340000, 52070000) with pad 'D65:2' at (309880000, 59750000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(307340000, 52070000), (307340000, 57210000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(307340000, 57210000), (309880000, 59750000)]
13:30:07: [INFO] Routing SW64 with D64
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW64:2' at (302577500, 128270000) with pad 'D64:2' at (305117500, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(302577500, 128270000), (302577500, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(302577500, 133410000), (305117500, 135950000)]
13:30:07: [INFO] Routing SW63 with D63
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW63:2' at (278765000, 128270000) with pad 'D63:2' at (281305000, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(278765000, 128270000), (278765000, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(278765000, 133410000), (281305000, 135950000)]
13:30:07: [INFO] Routing SW62 with D62
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW62:2' at (254952500, 128270000) with pad 'D62:2' at (257492500, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(254952500, 128270000), (254952500, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(254952500, 133410000), (257492500, 135950000)]
13:30:07: [INFO] Routing SW61 with D61
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW61:2' at (212090000, 128270000) with pad 'D61:2' at (214630000, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(212090000, 128270000), (212090000, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(212090000, 133410000), (214630000, 135950000)]
13:30:07: [INFO] Routing SW60 with D60
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW60:2' at (173990000, 128270000) with pad 'D60:2' at (176530000, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(173990000, 128270000), (173990000, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(173990000, 133410000), (176530000, 135950000)]
13:30:07: [INFO] Routing SW59 with D59
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW59:2' at (135890000, 128270000) with pad 'D59:2' at (138430000, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(135890000, 128270000), (135890000, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(135890000, 133410000), (138430000, 135950000)]
13:30:07: [INFO] Routing SW58 with D58
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW58:2' at (93027500, 128270000) with pad 'D58:2' at (95567500, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(93027500, 128270000), (93027500, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(93027500, 133410000), (95567500, 135950000)]
13:30:07: [INFO] Routing SW57 with D57
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW57:2' at (69215000, 128270000) with pad 'D57:2' at (71755000, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(69215000, 128270000), (69215000, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(69215000, 133410000), (71755000, 135950000)]
13:30:07: [INFO] Routing SW56 with D56
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW56:2' at (45402500, 128270000) with pad 'D56:2' at (47942500, 135950000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(45402500, 128270000), (45402500, 133410000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(45402500, 133410000), (47942500, 135950000)]
13:30:07: [INFO] Routing SW55 with D55
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW55:2' at (307340000, 109220000) with pad 'D55:2' at (309880000, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(307340000, 109220000), (307340000, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(307340000, 114360000), (309880000, 116900000)]
13:30:07: [INFO] Routing SW54 with D54
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW54:2' at (290671250, 109220000) with pad 'D54:2' at (293211250, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(290671250, 109220000), (290671250, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(290671250, 114360000), (293211250, 116900000)]
13:30:07: [INFO] Routing SW53 with D53
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW53:2' at (281146250, 109220000) with pad 'D53:2' at (283686250, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(281146250, 109220000), (281146250, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(281146250, 114360000), (283686250, 116900000)]
13:30:07: [INFO] Routing SW52 with D52
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW52:2' at (254952500, 109220000) with pad 'D52:2' at (257492500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(254952500, 109220000), (254952500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(254952500, 114360000), (257492500, 116900000)]
13:30:07: [INFO] Routing SW51 with D51
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW51:2' at (235902500, 109220000) with pad 'D51:2' at (238442500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(235902500, 109220000), (235902500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(235902500, 114360000), (238442500, 116900000)]
13:30:07: [INFO] Routing SW50 with D50
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW50:2' at (216852500, 109220000) with pad 'D50:2' at (219392500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(216852500, 109220000), (216852500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(216852500, 114360000), (219392500, 116900000)]
13:30:07: [INFO] Routing SW49 with D49
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW49:2' at (197802500, 109220000) with pad 'D49:2' at (200342500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(197802500, 109220000), (197802500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(197802500, 114360000), (200342500, 116900000)]
13:30:07: [INFO] Routing SW48 with D48
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW48:2' at (178752500, 109220000) with pad 'D48:2' at (181292500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(178752500, 109220000), (178752500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(178752500, 114360000), (181292500, 116900000)]
13:30:07: [INFO] Routing SW47 with D47
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW47:2' at (159702500, 109220000) with pad 'D47:2' at (162242500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(159702500, 109220000), (159702500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(159702500, 114360000), (162242500, 116900000)]
13:30:07: [INFO] Routing SW46 with D46
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW46:2' at (140652500, 109220000) with pad 'D46:2' at (143192500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(140652500, 109220000), (140652500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(140652500, 114360000), (143192500, 116900000)]
13:30:07: [INFO] Routing SW45 with D45
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW45:2' at (121602500, 109220000) with pad 'D45:2' at (124142500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(121602500, 109220000), (121602500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(121602500, 114360000), (124142500, 116900000)]
13:30:07: [INFO] Routing SW44 with D44
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW44:2' at (102552500, 109220000) with pad 'D44:2' at (105092500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(102552500, 109220000), (102552500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(102552500, 114360000), (105092500, 116900000)]
13:30:07: [INFO] Routing SW43 with D43
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW43:2' at (83502500, 109220000) with pad 'D43:2' at (86042500, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(83502500, 109220000), (83502500, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(83502500, 114360000), (86042500, 116900000)]
13:30:07: [INFO] Routing SW42 with D42
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW42:2' at (52546250, 109220000) with pad 'D42:2' at (55086250, 116900000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(52546250, 109220000), (52546250, 114360000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(52546250, 114360000), (55086250, 116900000)]
13:30:07: [INFO] Routing SW41 with D41
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW41:2' at (295433750, 90170000) with pad 'D41:2' at (297973750, 97850000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(295433750, 90170000), (295433750, 95310000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(295433750, 95310000), (297973750, 97850000)]
13:30:07: [INFO] Routing SW40 with D40
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW40:2' at (264477500, 90170000) with pad 'D40:2' at (267017500, 97850000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(264477500, 90170000), (264477500, 95310000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(264477500, 95310000), (267017500, 97850000)]
13:30:07: [INFO] Routing SW39 with D39
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW39:2' at (245427500, 90170000) with pad 'D39:2' at (247967500, 97850000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(245427500, 90170000), (245427500, 95310000)]
13:30:07: [INFO] Adding track segment (B.Cu): [(245427500, 95310000), (247967500, 97850000)]
13:30:07: [INFO] Routing SW38 with D38
13:30:07: [INFO] Using internal autorouter method
13:30:07: [INFO] Routing pad 'SW38:2' at (226377500, 90170000) with pad 'D38:2' at (228917500, 97850000) using coordinate system rotated by 0 degree(s)
13:30:07: [INFO] Adding track segment (B.Cu): [(226377500, 90170000), (226377500, 95310000)]
